Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
SRR14514192_1	74.61401705157732	7.388814616037768	2.033322845331049	1.0827144903376753	0.6736926690447158	0.5494379360283589	0.4248734857634273	0.32604385794877827	0.2820202111916165	3.611372358442039	1.47111591427382	3.147558746265125	1.2667034131842825	1.7508983142725254	0.5548843444140442	0.8225297458872478
SRR14514192_2	48.904289372845106	15.06994658715279	6.259335977656115	3.390008611888752	2.160892575759927	1.5304541708443313	1.1983365800486332	0.9300230607616861	0.7470688244130019	6.674101044956271	1.4503328690669632	3.0824556019330487	1.4973764832977248	3.6351343176866098	1.0245231108715698	2.445720810817454
SRR14514193_1	75.29078675001155	6.691701867305561	1.7971406268898797	0.9239326039475332	0.6437730390118412	0.42987431068914556	0.3546414003612107	0.3080436464285609	0.2622587660125778	3.6522161826370763	1.6239599505711917	3.65983364463923	1.4458241751552126	2.21007347424843	0.4204514215632461	0.28548814052772314
SRR14514193_2	50.900006530039796	15.20104822036917	6.0395753829894065	3.0543328524468003	1.9576679635338705	1.3446320060393173	1.0492113816440687	0.7876181775074776	0.7007351297530184	5.4597946931461285	1.339084216111242	3.1285455016382633	1.659238033400322	3.457597665041108	1.3068556372661715	2.6140566090737796
SRR14514194_1	75.39935745985517	8.36022340302268	2.101209321857966	1.0539008065283815	0.7138556276781711	0.4685323848530402	0.39650281553569205	0.3358681992238701	0.2818128517834648	3.541567602987788	1.426776361224278	3.0504257763281344	1.146954829027747	1.635074453089793	0.08793810700403122	0.0
SRR14514194_2	50.22884255716495	17.25115436691351	6.798922371706011	3.3359888413521945	1.975109835801231	1.2709096911160804	0.9742081304868829	0.7734170209857844	0.6326433223845299	5.521033558562751	1.4719014846479632	3.0112465045764427	1.333216286997124	2.407795963729948	0.8451917558040761	2.1684183077704677
SRR14514195_1	74.69158356739266	9.61430841998828	2.496283347452886	1.1214820267981134	0.6825281487932501	0.4924887773458729	0.3785796122716017	0.3120289934399765	0.2637754746885801	3.258504551329353	1.1631727356977288	2.7345879825907304	1.0331243179426381	1.653337237188	0.10421480708063088	0.0
SRR14514195_2	45.544762363105136	19.968777626876587	9.010520671948228	4.447096277247222	2.3821252168081077	1.554947805418175	1.1378991145653767	0.8609592138558322	0.7157610393930031	5.151032264578311	1.117778213424037	2.5022692982533883	1.0212519208750002	2.199922955633061	0.8775049845538272	1.5073910334646043
SRR14514196_1	81.45178961901894	5.5768589946123885	1.2416393998653776	0.6715954454424891	0.4334712708515317	0.4169699131366492	0.34015219828033005	0.2903467307158559	0.27124201027700257	3.730210401047103	1.4381029266976941	2.8387169979308533	0.8521908877186997	0.44671320440508866	0.0	0.0
SRR14514196_2	62.174427046888226	15.722453452154472	4.899543573965989	1.8871956154140601	0.920941102005225	0.5712006564989037	0.4212250446486908	0.39473161136649754	0.2797242913821072	3.2864920297854394	1.242836514286809	3.171631968077107	1.05047826209896	2.582459607330002	0.478172450952459	0.9164867731450156
